type,ndcnum,Strength_Per_Unit,MME_Conversion_Factor
Hydrocodone,52604020006,0.33399999999999996,1
Hydrocodone,52604030006,0.33399999999999996,1
Hydrocodone,54569516500,0.33399999999999996,1
Hydrocodone,55053067016,0.33399999999999996,1
Hydrocodone,58016417704,0.33399999999999996,1
Hydrocodone,58016417716,0.33399999999999996,1
Hydrocodone,58634000401,0.33399999999999996,1
Hydrocodone,59743001216,0.33399999999999996,1
Hydrocodone,60258070316,0.33399999999999996,1
Hydrocodone,60258070328,0.33399999999999996,1
Hydrocodone,60432009716,0.33399999999999996,1
Hydrocodone,60793003016,0.33399999999999996,1
Hydrocodone,61646050016,0.33399999999999996,1
Hydrocodone,63717070316,0.33399999999999996,1
Hydrocodone,65581017358,0.33399999999999996,1
Hydrocodone,00024086016,0.5,1
Hydrocodone,00144064316,0.5,1
Hydrocodone,00254918853,0.5,1
Hydrocodone,00254918858,0.5,1
Hydrocodone,00254918862,0.5,1
Hydrocodone,00405005816,0.5,1
Hydrocodone,00536290185,0.5,1
Hydrocodone,00551018401,0.5,1
Hydrocodone,00603128454,0.5,1
Hydrocodone,00603128458,0.5,1
Hydrocodone,00603128460,0.5,1
Hydrocodone,00603162258,0.5,1
Hydrocodone,00677151233,0.5,1
Hydrocodone,00785628316,0.5,1
Hydrocodone,00839784569,0.5,1
Hydrocodone,00904788616,0.5,1
Hydrocodone,12463023016,0.5,1
Hydrocodone,50732089516,0.5,1
Hydrocodone,50732091916,0.5,1
Hydrocodone,51285072757,0.5,1
Hydrocodone,54198016216,0.5,1
Hydrocodone,55053081016,0.5,1
Hydrocodone,55782003016,0.5,1
Hydrocodone,55782003316,0.5,1
Hydrocodone,55887019404,0.5,1
Hydrocodone,58016417804,0.5,1
Hydrocodone,58016417816,0.5,1
Hydrocodone,58177087707,0.5,1
Hydrocodone,58177087712,0.5,1
Hydrocodone,58605050701,0.5,1
Hydrocodone,58605051201,0.5,1
Hydrocodone,58634003401,0.5,1
Hydrocodone,59702002516,0.5,1
Hydrocodone,59743000816,0.5,1
Hydrocodone,59785030116,0.5,1
Hydrocodone,60258070416,0.5,1
Hydrocodone,60432009816,0.5,1
Hydrocodone,60793003116,0.5,1
Hydrocodone,61646050116,0.5,1
Hydrocodone,63874027512,0.5,1
Hydrocodone,66346005165,0.5,1
Hydrocodone,51301054216,0.33399999999999996,1
Hydrocodone,51301054228,0.33399999999999996,1
Hydrocodone,00485005316,0.5,1
Hydrocodone,00677179833,0.5,1
Hydrocodone,51991027816,0.5,1
Hydrocodone,58605052301,0.5,1
Hydrocodone,59702001016,0.5,1
Hydrocodone,60258070716,0.5,1
Hydrocodone,00551018201,1,1
Hydrocodone,00677184533,1,1
Hydrocodone,50991072716,1,1
Hydrocodone,51674064507,1,1
Hydrocodone,51991022116,1,1
Hydrocodone,59702055216,1,1
Hydrocodone,68047019116,1,1
Hydrocodone,68047019216,1,1
Hydrocodone,00254940358,0.5,1
Hydrocodone,00405009916,0.5,1
Hydrocodone,00525074416,0.5,1
Hydrocodone,00603160958,0.5,1
Hydrocodone,00677179733,0.5,1
Hydrocodone,00839748369,0.5,1
Hydrocodone,12830072216,0.5,1
Hydrocodone,12830073016,0.5,1
Hydrocodone,45985062116,0.5,1
Hydrocodone,55053094016,0.5,1
Hydrocodone,55499108301,0.5,1
Hydrocodone,58177088307,0.5,1
Hydrocodone,58634001101,0.5,1
Hydrocodone,59743000116,0.5,1
Hydrocodone,60258079016,0.5,1
Hydrocodone,60793003316,0.5,1
Hydrocodone,61570000416,0.5,1
Hydrocodone,17856054805,2,1
Hydrocodone,17856054855,2,1
Hydrocodone,24486020016,2,1
Hydrocodone,27808008601,2,1
Hydrocodone,27808008602,2,1
Hydrocodone,35356012716,2,1
Hydrocodone,49884023533,2,1
Hydrocodone,49884023537,2,1
Hydrocodone,53014054801,2,1
Hydrocodone,53014054867,2,1
Hydrocodone,54569451000,2,1
Hydrocodone,54868053402,2,1
Hydrocodone,58016485201,2,1
Hydrocodone,62175049064,2,1
Hydrocodone,62175049070,2,1
Hydrocodone,62542030104,2,1
Hydrocodone,62542030116,2,1
Hydrocodone,62542030117,2,1
Hydrocodone,00056004870,5,1
Hydrocodone,00056004885,5,1
Hydrocodone,63481004870,5,1
Codeine,00024163316,2,0.15
Codeine,00031183325,2,0.15
Codeine,00364738777,2,0.15
Codeine,00472164504,2,0.15
Codeine,00472164516,2,0.15
Codeine,00472164528,2,0.15
Codeine,00536026285,2,0.15
Codeine,00536026290,2,0.15
Codeine,00536026297,2,0.15
Codeine,00603152758,2,0.15
Codeine,00677152633,2,0.15
Codeine,00781680504,2,0.15
Codeine,00839707065,2,0.15
Codeine,00839707070,2,0.15
Codeine,00904071620,2,0.15
Codeine,00904071628,2,0.15
Codeine,00904781900,2,0.15
Codeine,00904781916,2,0.15
Codeine,00904781928,2,0.15
Codeine,54198017616,2,0.15
Codeine,55053085016,2,0.15
Codeine,58634000901,2,0.15
Codeine,60258074816,2,0.15
Codeine,60432046104,2,0.15
Codeine,60432046116,2,0.15
Codeine,60432046128,2,0.15
Codeine,00182168040,2,0.15
Codeine,00223643601,2,0.15
Codeine,00223643602,2,0.15
Codeine,00223643604,2,0.15
Codeine,00364740516,2,0.15
Codeine,00405238716,2,0.15
Codeine,00405238776,2,0.15
Codeine,00456068104,2,0.15
Codeine,00456068116,2,0.15
Codeine,00472163404,2,0.15
Codeine,00472163416,2,0.15
Codeine,00472163428,2,0.15
Codeine,00536027285,2,0.15
Codeine,00536027297,2,0.15
Codeine,00603104058,2,0.15
Codeine,00839679669,2,0.15
Codeine,00904006716,2,0.15
Codeine,00904006728,2,0.15
Codeine,60432059016,2,0.15
Meperidine,00008026102,50,0.1
Meperidine,00254420628,50,0.1
Meperidine,00603442421,50,0.1
Meperidine,23490777501,50,0.1
Meperidine,23490777502,50,0.1
Meperidine,23490777503,50,0.1
Meperidine,23490777504,50,0.1
Meperidine,51293062201,50,0.1
Meperidine,52152019002,50,0.1
Meperidine,54868515100,50,0.1
Meperidine,54868515101,50,0.1
Meperidine,54868515102,50,0.1
Meperidine,54868515103,50,0.1
Meperidine,54868515104,50,0.1
Meperidine,58177002704,50,0.1
Meperidine,66336041630,50,0.1
Methadone,66689081010,10,3
Codeine,00149044116,0.5,0.15
Codeine,00254917858,0.5,0.15
Codeine,00482044116,0.5,0.15
Codeine,00603127658,0.5,0.15
Codeine,55053060016,0.5,0.15
Codeine,58634001201,0.5,0.15
Codeine,00031867405,2,0.15
Codeine,00031867412,2,0.15
Codeine,00031867425,2,0.15
Codeine,00031867429,2,0.15
Codeine,00037481401,2,0.15
Codeine,00037481410,2,0.15
Codeine,00121042204,2,0.15
Codeine,00121042205,2,0.15
Codeine,00121042210,2,0.15
Codeine,00121042216,2,0.15
Codeine,00121068304,2,0.15
Codeine,00121068305,2,0.15
Codeine,00121068310,2,0.15
Codeine,00121068316,2,0.15
Codeine,00121077504,2,0.15
Codeine,00121077516,2,0.15
Codeine,00121155000,2,0.15
Codeine,00121168305,2,0.15
Codeine,00121177500,2,0.15
Codeine,00121177505,2,0.15
Codeine,00121177510,2,0.15
Codeine,00144063716,2,0.15
Codeine,00149044002,2,0.15
Codeine,00182001737,2,0.15
Codeine,00182001740,2,0.15
Codeine,00182001741,2,0.15
Codeine,00223651501,2,0.15
Codeine,00223651502,2,0.15
Codeine,00223651503,2,0.15
Codeine,00254906453,2,0.15
Codeine,00254906458,2,0.15
Codeine,00254906462,2,0.15
Codeine,00364262116,2,0.15
Codeine,00364262177,2,0.15
Codeine,00372005316,2,0.15
Codeine,00405009016,2,0.15
Codeine,00405009076,2,0.15
Codeine,00472001204,2,0.15
Codeine,00472001208,2,0.15
Codeine,00472001216,2,0.15
Codeine,00472001228,2,0.15
Codeine,00536098185,2,0.15
Codeine,00536098197,2,0.15
Codeine,00556019604,2,0.15
Codeine,00556019616,2,0.15
Codeine,00556019628,2,0.15
Codeine,00591048916,2,0.15
Codeine,00591048934,2,0.15
Codeine,00591048966,2,0.15
Codeine,00603107554,2,0.15
Codeine,00603107556,2,0.15
Codeine,00603107558,2,0.15
Codeine,00603107560,2,0.15
Codeine,00603132958,2,0.15
Codeine,00677149233,2,0.15
Codeine,00781690916,2,0.15
Codeine,00814358076,2,0.15
Codeine,00814358082,2,0.15
Codeine,00839538865,2,0.15
Codeine,00839538869,2,0.15
Codeine,00839538870,2,0.15
Codeine,00839795365,2,0.15
Codeine,00839795370,2,0.15
Codeine,00879066004,2,0.15
Codeine,00879066028,2,0.15
Codeine,00879075504,2,0.15
Codeine,00879075516,2,0.15
Codeine,00904506500,2,0.15
Codeine,00904506516,2,0.15
Codeine,00904506528,2,0.15
Codeine,00904514316,2,0.15
Codeine,16571030216,2,0.15
Codeine,23490565201,2,0.15
Codeine,23490565202,2,0.15
Codeine,23490565203,2,0.15
Codeine,23490565204,2,0.15
Codeine,49999018604,2,0.15
Codeine,49999061004,2,0.15
Codeine,50383008704,2,0.15
Codeine,50383008707,2,0.15
Codeine,50383008712,2,0.15
Codeine,50383008716,2,0.15
Codeine,50732088304,2,0.15
Codeine,50732088316,2,0.15
Codeine,50732088328,2,0.15
Codeine,51079084130,2,0.15
Codeine,51079084230,2,0.15
Codeine,51285074157,2,0.15
Codeine,52544048916,2,0.15
Codeine,52544048934,2,0.15
Codeine,52544048966,2,0.15
Codeine,52959016903,2,0.15
Codeine,52959016905,2,0.15
Codeine,52959016906,2,0.15
Codeine,52959141203,2,0.15
Codeine,52959141206,2,0.15
Codeine,54092040204,2,0.15
Codeine,54569071000,2,0.15
Codeine,54569314600,2,0.15
Codeine,54569616400,2,0.15
Codeine,54868057601,2,0.15
Codeine,54868057602,2,0.15
Codeine,55887080404,2,0.15
Codeine,57866084097,2,0.15
Codeine,58016042024,2,0.15
Codeine,58016486201,2,0.15
Codeine,58016559301,2,0.15
Codeine,58657050004,2,0.15
Codeine,58657050016,2,0.15
Codeine,59743002316,2,0.15
Codeine,59743013116,2,0.15
Codeine,59911593503,2,0.15
Codeine,60258026116,2,0.15
Codeine,60258061004,2,0.15
Codeine,60258061016,2,0.15
Codeine,60258061028,2,0.15
Codeine,60432004504,2,0.15
Codeine,60432004516,2,0.15
Codeine,60432004528,2,0.15
Codeine,60432008804,2,0.15
Codeine,60432008816,2,0.15
Codeine,63874021112,2,0.15
Codeine,63874021124,2,0.15
Codeine,63874021148,2,0.15
Codeine,64376043516,2,0.15
Codeine,64376043540,2,0.15
Codeine,67870010004,2,0.15
Codeine,67870010016,2,0.15
Codeine,67870010028,2,0.15
Codeine,68115089904,2,0.15
Codeine,69543025204,2,0.15
Codeine,69543025216,2,0.15
Codeine,76439025204,2,0.15
Codeine,76439025216,2,0.15
Codeine,00149044001,10,0.15
Codeine,00482044001,10,0.15
Codeine,00536567601,10,0.15
Codeine,00603378121,10,0.15
Codeine,00677161401,10,0.15
Codeine,00839802706,10,0.15
Codeine,50564055301,10,0.15
Codeine,52152017202,10,0.15
Codeine,52959071400,10,0.15
Codeine,52959071415,10,0.15
Codeine,55289050020,10,0.15
Codeine,57664036708,10,0.15
Codeine,58177022304,10,0.15
Codeine,59879051201,10,0.15
Codeine,00405005916,2,0.15
Codeine,00785622616,2,0.15
Codeine,00904354116,2,0.15
Codeine,58016417604,2,0.15
Codeine,58016417616,2,0.15
Codeine,58634000301,2,0.15
Codeine,59743011216,2,0.15
Codeine,60258069516,2,0.15
Codeine,00015566140,2,0.15
Codeine,00015566160,2,0.15
Codeine,00043052816,2,0.15
Codeine,00182015340,2,0.15
Codeine,00456061204,2,0.15
Codeine,00603162058,2,0.15
Codeine,50732085416,2,0.15
Codeine,50732085428,2,0.15
Codeine,51301054016,2,0.15
Codeine,51301054028,2,0.15
Codeine,58016404101,2,0.15
Codeine,58407037616,2,0.15
Codeine,00405005616,4,0.15
Codeine,00472124516,4,0.15
Codeine,00603110658,4,0.15
Codeine,00603110758,4,0.15
Codeine,53014004047,4,0.15
Codeine,58634000601,4,0.15
Codeine,60258060216,4,0.15
Codeine,60793002816,4,0.15
Codeine,61570001616,4,0.15
Codeine,00031868012,2,0.15
Codeine,00031868025,2,0.15
Codeine,00037080166,2,0.15
Codeine,00037080168,2,0.15
Codeine,00068102816,2,0.15
Codeine,00075170001,2,0.15
Codeine,00075170005,2,0.15
Codeine,00075170201,2,0.15
Codeine,00135010936,2,0.15
Codeine,00135010942,2,0.15
Codeine,00182015440,2,0.15
Codeine,00182015540,2,0.15
Codeine,00182137840,2,0.15
Codeine,00182157737,2,0.15
Codeine,00182157740,2,0.15
Codeine,00223613201,2,0.15
Codeine,00223613202,2,0.15
Codeine,00223613203,2,0.15
Codeine,00254906558,2,0.15
Codeine,00364247616,2,0.15
Codeine,00405005716,2,0.15
Codeine,00405009316,2,0.15
Codeine,00472001116,2,0.15
Codeine,00472124016,2,0.15
Codeine,00472164004,2,0.15
Codeine,00472164016,2,0.15
Codeine,00536094585,2,0.15
Codeine,00536151885,2,0.15
Codeine,00536151985,2,0.15
Codeine,00536191085,2,0.15
Codeine,00536191097,2,0.15
Codeine,00556033304,2,0.15
Codeine,00556033316,2,0.15
Codeine,00556033328,2,0.15
Codeine,00556043216,2,0.15
Codeine,00591049016,2,0.15
Codeine,00603107858,2,0.15
Codeine,00603152154,2,0.15
Codeine,00603152158,2,0.15
Codeine,00677158233,2,0.15
Codeine,00781660604,2,0.15
Codeine,00781660616,2,0.15
Codeine,00839647865,2,0.15
Codeine,00839647869,2,0.15
Codeine,00839669565,2,0.15
Codeine,00839669569,2,0.15
Codeine,00839778565,2,0.15
Codeine,00839778569,2,0.15
Codeine,00839795469,2,0.15
Codeine,00879068204,2,0.15
Codeine,00879068208,2,0.15
Codeine,00879068216,2,0.15
Codeine,00879068228,2,0.15
Codeine,00904004216,2,0.15
Codeine,00904092300,2,0.15
Codeine,00904092316,2,0.15
Codeine,00904092328,2,0.15
Codeine,00904775616,2,0.15
Codeine,00904775716,2,0.15
Codeine,16571030116,2,0.15
Codeine,45985063216,2,0.15
Codeine,49999040404,2,0.15
Codeine,50383008604,2,0.15
Codeine,50383008616,2,0.15
Codeine,50383008804,2,0.15
Codeine,50383008816,2,0.15
Codeine,50732063504,2,0.15
Codeine,50732063516,2,0.15
Codeine,50732063528,2,0.15
Codeine,52544049016,2,0.15
Codeine,52959008303,2,0.15
Codeine,52959008306,2,0.15
Codeine,52959061003,2,0.15
Codeine,52959141303,2,0.15
Codeine,54569304100,2,0.15
Codeine,54569304101,2,0.15
Codeine,54569439300,2,0.15
Codeine,54868102401,2,0.15
Codeine,54868102402,2,0.15
Codeine,54868214201,2,0.15
Codeine,58552011116,2,0.15
Codeine,58552011216,2,0.15
Codeine,58634000701,2,0.15
Codeine,59741011504,2,0.15
Codeine,59741011516,2,0.15
Codeine,59911593603,2,0.15
Codeine,60258060316,2,0.15
Codeine,60258061116,2,0.15
Codeine,60258065104,2,0.15
Codeine,60258065116,2,0.15
Codeine,60432054104,2,0.15
Codeine,60432054116,2,0.15
Codeine,60432058504,2,0.15
Codeine,60432058516,2,0.15
Codeine,60793002916,2,0.15
Codeine,61570001516,2,0.15
Codeine,67870010116,2,0.15
Codeine,69036013016,2,0.15
Codeine,69543025316,2,0.15
Codeine,00008055001,2,0.15
Codeine,00008055002,2,0.15
Codeine,00008055003,2,0.15
Codeine,00121054705,2,0.15
Codeine,00121054710,2,0.15
Codeine,00182034637,2,0.15
Codeine,00182171237,2,0.15
Codeine,00182171240,2,0.15
Codeine,00182171241,2,0.15
Codeine,00364739016,2,0.15
Codeine,00405016616,2,0.15
Codeine,00472162704,2,0.15
Codeine,00472162708,2,0.15
Codeine,00472162716,2,0.15
Codeine,00472162728,2,0.15
Codeine,00536180585,2,0.15
Codeine,00536180590,2,0.15
Codeine,00536180597,2,0.15
Codeine,00556034304,2,0.15
Codeine,00556034316,2,0.15
Codeine,00556034328,2,0.15
Codeine,00603157854,2,0.15
Codeine,00603157858,2,0.15
Codeine,00603158554,2,0.15
Codeine,00603158558,2,0.15
Codeine,00677096333,2,0.15
Codeine,00677173333,2,0.15
Codeine,00677173533,2,0.15
Codeine,00677182833,2,0.15
Codeine,00781693004,2,0.15
Codeine,00781693016,2,0.15
Codeine,00781693028,2,0.15
Codeine,00839705965,2,0.15
Codeine,00839705969,2,0.15
Codeine,00839705970,2,0.15
Codeine,00879051304,2,0.15
Codeine,00879051316,2,0.15
Codeine,00879051328,2,0.15
Codeine,00904151000,2,0.15
Codeine,00904151016,2,0.15
Codeine,00904151028,2,0.15
Codeine,16590019204,2,0.15
Codeine,21695033604,2,0.15
Codeine,23490618801,2,0.15
Codeine,49999015204,2,0.15
Codeine,50383080416,2,0.15
Codeine,52959011803,2,0.15
Codeine,52959011804,2,0.15
Codeine,52959011805,2,0.15
Codeine,52959011806,2,0.15
Codeine,52959011808,2,0.15
Codeine,52959141006,2,0.15
Codeine,54569105600,2,0.15
Codeine,54569159200,2,0.15
Codeine,54569354002,2,0.15
Codeine,54868102801,2,0.15
Codeine,54868102900,2,0.15
Codeine,54868102901,2,0.15
Codeine,54868102902,2,0.15
Codeine,55045168702,2,0.15
Codeine,55887076604,2,0.15
Codeine,57664018531,2,0.15
Codeine,57664018534,2,0.15
Codeine,58016039001,2,0.15
Codeine,58016067436,2,0.15
Codeine,58016067448,2,0.15
Codeine,59911581903,2,0.15
Codeine,60432060604,2,0.15
Codeine,60432060616,2,0.15
Codeine,63629160701,2,0.15
Codeine,63629160702,2,0.15
Codeine,63629160703,2,0.15
Codeine,63874020412,2,0.15
Codeine,63874020418,2,0.15
Codeine,63874020424,2,0.15
Codeine,63874020438,2,0.15
Codeine,63874020448,2,0.15
Codeine,68115091504,2,0.15
Codeine,70408018531,2,0.15
Codeine,70408018534,2,0.15
Codeine,00008055201,2,0.15
Codeine,00008055202,2,0.15
Codeine,00008055203,2,0.15
Codeine,00182171340,2,0.15
Codeine,00182171341,2,0.15
Codeine,00364738916,2,0.15
Codeine,00405017016,2,0.15
Codeine,00472162904,2,0.15
Codeine,00472162908,2,0.15
Codeine,00472162916,2,0.15
Codeine,00472162928,2,0.15
Codeine,00536187285,2,0.15
Codeine,00536187290,2,0.15
Codeine,00536187297,2,0.15
Codeine,00556034504,2,0.15
Codeine,00556034528,2,0.15
Codeine,00603158154,2,0.15
Codeine,00603158158,2,0.15
Codeine,00603158854,2,0.15
Codeine,00603158858,2,0.15
Codeine,00677096533,2,0.15
Codeine,00781695016,2,0.15
Codeine,00839706165,2,0.15
Codeine,00839706169,2,0.15
Codeine,00839706170,2,0.15
Codeine,00879051504,2,0.15
Codeine,00879051516,2,0.15
Codeine,00879051528,2,0.15
Codeine,00904151400,2,0.15
Codeine,00904151416,2,0.15
Codeine,00904151420,2,0.15
Codeine,00904151428,2,0.15
Codeine,12830065602,2,0.15
Codeine,49999032604,2,0.15
Codeine,50383080504,2,0.15
Codeine,50383080516,2,0.15
Codeine,52959022904,2,0.15
Codeine,54569304402,2,0.15
Codeine,54868026300,2,0.15
Codeine,54868026301,2,0.15
Codeine,55045126608,2,0.15
Codeine,58016049124,2,0.15
Codeine,58016049148,2,0.15
Codeine,59911582103,2,0.15
Codeine,60432060704,2,0.15
Codeine,60432060716,2,0.15
Codeine,63629295901,2,0.15
Codeine,63874020912,2,0.15
Codeine,65162069486,2,0.15
Codeine,65162069490,2,0.15
Codeine,00131503864,2,0.15
Codeine,00131503870,2,0.15
Codeine,00131503872,2,0.15
Codeine,55053092004,2,0.15
Codeine,55053092016,2,0.15
Codeine,68453013804,2,0.15
Codeine,68453013816,2,0.15
Codeine,61570001860,20,0.15
Codeine,00405005416,4,0.15
Codeine,58634000801,4,0.15
Codeine,60258060116,4,0.15
Codeine,60793002716,4,0.15
Codeine,61570001716,4,0.15
Codeine,00081002596,2,0.15
Codeine,00182171040,2,0.15
Codeine,00182171041,2,0.15
Codeine,00364738516,2,0.15
Codeine,00472163304,2,0.15
Codeine,00472163316,2,0.15
Codeine,00472163328,2,0.15
Codeine,00536006585,2,0.15
Codeine,00603177158,2,0.15
Codeine,00781655016,2,0.15
Codeine,00839707969,2,0.15
Codeine,00904157916,2,0.15
Codeine,00904157928,2,0.15
Codeine,54569131700,2,0.15
Codeine,58016046924,2,0.15
Codeine,60432046204,2,0.15
Codeine,60432046216,2,0.15
Codeine,60432046228,2,0.15
Hydrocodone,00056023416,1,1
Hydrocodone,00121481105,1,1
Hydrocodone,00182115540,1,1
Hydrocodone,00364248716,1,1
Hydrocodone,00405009816,1,1
Hydrocodone,00472103016,1,1
Hydrocodone,00472103028,1,1
Hydrocodone,00536092085,1,1
Hydrocodone,00536092090,1,1
Hydrocodone,00574110516,1,1
Hydrocodone,00603129658,1,1
Hydrocodone,00781652616,1,1
Hydrocodone,00879045516,1,1
Hydrocodone,00879045528,1,1
Hydrocodone,00904095616,1,1
Hydrocodone,00904095628,1,1
Hydrocodone,10702015016,1,1
Hydrocodone,12280024416,1,1
Hydrocodone,35356012216,1,1
Hydrocodone,50383004316,1,1
Hydrocodone,52544048616,1,1
Hydrocodone,52544048666,1,1
Hydrocodone,54569351500,1,1
Hydrocodone,54868516800,1,1
Hydrocodone,58016048924,1,1
Hydrocodone,58016048936,1,1
Hydrocodone,58016048948,1,1
Hydrocodone,60432045516,1,1
Hydrocodone,63481023416,1,1
Hydrocodone,63874025512,1,1
Hydrocodone,63874025538,1,1
Hydrocodone,63874025548,1,1
Hydrocodone,00056004270,5,1
Hydrocodone,00056004285,5,1
Hydrocodone,00689008201,5,1
Hydrocodone,00689008205,5,1
Hydrocodone,10702005501,5,1
Hydrocodone,10702005503,5,1
Hydrocodone,43386011801,5,1
Hydrocodone,43386011803,5,1
Hydrocodone,43386035001,5,1
Hydrocodone,43386035003,5,1
Hydrocodone,52152014002,5,1
Hydrocodone,55045272807,5,1
Hydrocodone,55045322807,5,1
Hydrocodone,58016008000,5,1
Hydrocodone,58016008030,5,1
Hydrocodone,58016008060,5,1
Hydrocodone,58016008090,5,1
Hydrocodone,61570008101,5,1
Hydrocodone,61570010201,5,1
Hydrocodone,63481004270,5,1
Hydrocodone,63481004285,5,1
Hydrocodone,00044100716,0.33999999999999997,1
Hydrocodone,00603159658,0.33999999999999997,1
Hydrocodone,00904120116,0.33999999999999997,1
Hydrocodone,58407037216,0.33999999999999997,1
Hydrocodone,60258076716,0.33999999999999997,1
Hydrocodone,00056024716,0.5,1
Hydrocodone,00472074816,0.5,1
Hydrocodone,00556045416,0.5,1
Hydrocodone,00904095716,0.5,1
Hydrocodone,54569304700,0.5,1
Hydrocodone,60432011108,0.5,1
Hydrocodone,60432011116,0.5,1
Hydrocodone,63481024716,0.5,1
Hydrocodone,00056024616,1,1
Hydrocodone,00182006940,1,1
Hydrocodone,00182115340,1,1
Hydrocodone,00364725516,1,1
Hydrocodone,00472074916,1,1
Hydrocodone,00556045316,1,1
Hydrocodone,00814176582,1,1
Hydrocodone,00839768069,1,1
Hydrocodone,00904095416,1,1
Hydrocodone,00904095428,1,1
Hydrocodone,60346044404,1,1
Hydrocodone,60432011016,1,1
Hydrocodone,63481024616,1,1
Hydrocodone,00603157458,1,1
Hydrocodone,00682044516,1,1
Hydrocodone,51674001207,1,1
Hydrocodone,54569519600,1,1
Hydrocodone,59441043704,1,1
Hydrocodone,59441043716,1,1
Hydrocodone,59630010004,1,1
Hydrocodone,59630010016,1,1
Hydrocodone,59702030016,1,1
Hydrocodone,60258073116,1,1
Hydrocodone,55499109101,5,1
Hydrocodone,00024086416,1,1
Hydrocodone,00182116340,1,1
Hydrocodone,00364725716,1,1
Hydrocodone,00472095816,1,1
Hydrocodone,00536053285,1,1
Hydrocodone,00556046016,1,1
Hydrocodone,00556046028,1,1
Hydrocodone,00603113058,1,1
Hydrocodone,00603128558,1,1
Hydrocodone,00904096716,1,1
Hydrocodone,00904096728,1,1
Hydrocodone,11808015116,1,1
Hydrocodone,58177089807,1,1
Hydrocodone,59441043816,1,1
Hydrocodone,60258070516,1,1
Hydrocodone,61646051216,1,1
Hydrocodone,63717087516,1,1
Hydrocodone,64543015116,1,1
Hydrocodone,00131512964,0.33199999999999996,1
Hydrocodone,00131512970,0.33199999999999996,1
Hydrocodone,00131512972,0.33199999999999996,1
Hydrocodone,00144065016,0.33199999999999996,1
Hydrocodone,00254907853,0.33199999999999996,1
Hydrocodone,00254907858,0.33199999999999996,1
Hydrocodone,00254907862,0.33199999999999996,1
Hydrocodone,00603111154,0.33199999999999996,1
Hydrocodone,00603111158,0.33199999999999996,1
Hydrocodone,00603111160,0.33199999999999996,1
Hydrocodone,00839797869,0.33199999999999996,1
Hydrocodone,55053090004,0.33199999999999996,1
Hydrocodone,55053090016,0.33199999999999996,1
Hydrocodone,58016417904,0.33199999999999996,1
Hydrocodone,58016417916,0.33199999999999996,1
Hydrocodone,59743002116,0.33199999999999996,1
Hydrocodone,60258077016,0.33199999999999996,1
Hydrocodone,60432011316,0.33199999999999996,1
Hydrocodone,68453012904,0.33199999999999996,1
Hydrocodone,68453012916,0.33199999999999996,1
Morphine,00182075740,0.4,1
Morphine,00228202016,0.4,1
Morphine,00405014516,0.4,1
Morphine,00463901716,0.4,1
Morphine,00463901728,0.4,1
Morphine,00472080216,0.4,1
Morphine,00536150185,0.4,1
Morphine,00556025716,0.4,1
Morphine,00556025728,0.4,1
Morphine,00603149458,0.4,1
Morphine,00677063433,0.4,1
Morphine,00781613016,0.4,1
Morphine,00814579082,0.4,1
Morphine,00839707569,0.4,1
Morphine,00879003516,0.4,1
Morphine,00879003528,0.4,1
Morphine,00904080216,0.4,1
Morphine,17022297907,0.4,1
Morphine,50383085516,0.4,1
Morphine,51079025030,0.4,1
Morphine,60432045716,0.4,1
Codeine,51189001601,2,0.15
Hydrocodone,00043052116,0.33399999999999996,1
Codeine,00372001704,2,0.15
Codeine,00372001708,2,0.15
Codeine,00372001716,2,0.15
